alpha_4,alpha_5,alpha_sum,alpha_diff,tau_p_years,w_0,theta_23_deg,m_KK_TeV,chi_squared
-7.5,1.0,-6.5,-8.5,2.0723637867290417e+28,-0.7948717948717948,19.5,37.83186487605389,1092.472509767838
-7.5,1.5,-6.0,-9.0,5.18360316444493e+30,-0.8,18.0,38.242646351945886,1127.6182854162412
-7.5,2.0,-5.5,-9.5,4.751439824596313e+31,-0.8048780487804879,16.5,38.81043674065006,1171.6831249475797
-7.5,2.5,-5.0,-10.0,1.9345824921272873e+32,-0.8095238095238095,15.0,39.52847075210474,1224.6745282675774
-7.5,3.0,-4.5,-10.5,5.40287846977837e+32,-0.813953488372093,13.5,40.38873605350877,1286.5953840776176
-7.5,3.5,-4.0,-11.0,1.2125625946766455e+33,-0.8181818181818182,12.0,41.38236339311712,1357.4457744574734
-7.5,4.0,-3.5,-11.5,2.3589385682719297e+33,-0.8222222222222222,10.5,42.5,1437.227555764993
-7.5,4.5,-3.0,-12.0,4.149293892342705e+33,-0.8260869565217391,9.0,43.73213921133975,1525.9531751892632
-7.5,5.0,-2.5,-12.5,6.772137919245839e+33,-0.8297872340425532,7.5,45.069390943299865,1623.6601233369665
-7.5,5.5,-2.0,-13.0,1.043227594275018e+34,-0.8333333333333334,6.0,46.502688094345686,1730.4323006840511
-7.5,6.0,-1.5,-13.5,1.5348704143222092e+34,-0.8367346938775511,4.5,48.02343178074636,1846.42942183331
-7.5,6.5,-1.0,-14.0,2.17527120958677e+34,-0.84,3.0,49.623583103198015,1971.9254162502834
-7.5,7.0,-0.5,-14.5,2.9886172515967415e+34,-0.8431372549019608,1.5,51.29571132170798,2107.3566186705402
-7.5,7.5,0.0,-15.0,4e+34,-0.8461538461538461,0.0,53.03300858899106,2253.380382412094
-7.5,8.0,0.5,-15.5,5.235276237922661e+34,-0.8490566037735849,-1.5,54.82928049865327,2410.9445972010008
-7.5,8.5,1.0,-16.0,6.720942995909986e+34,-0.8518518518518519,-3.0,56.67892024377316,2581.3684512637983
-7.5,9.0,1.5,-16.5,8.484024939692427e+34,-0.8545454545454545,-4.5,58.5768725692999,2766.434646198507
-7.5,9.5,2.0,-17.0,1.055197302918256e+35,-0.8571428571428571,-6.0,60.51859218455102,2968.453153062089
-7.5,10.0,2.5,-17.5,1.2952573374312816e+35,-0.8596491228070176,-7.5,62.5,3189.5764895585908
-7.0,-10.0,-17.0,3.0,5.371802786773031e+35,-0.5555555555555556,54.0,61.03277807866851,4284.359062252348
-7.0,-9.5,-16.5,2.5,4.272118163492811e+35,-0.5789473684210527,52.5,59.002118606029725,3422.826153225195
-7.0,-9.0,-16.0,2.0,3.364111271903339e+35,-0.6,51.0,57.00877125495689,2818.4496668897573
-7.0,-8.5,-15.5,1.5,2.619991600004919e+35,-0.6190476190476191,49.5,55.0567888638631,2389.5590954300924
-7.0,-8.0,-15.0,1.0,2.0153200939582397e+35,-0.6363636363636364,48.0,53.15072906367325,2079.3592672349478
-7.0,-7.5,-14.5,0.5,1.528646246496518e+35,-0.6521739130434783,46.5,51.29571132170798,1848.9238702194298
-7.0,-7.0,-14.0,0.0,1.1411862265309886e+35,-0.6666666666666666,45.0,49.49747468305832,1672.0178738832174
-7.0,-6.5,-13.5,-0.5,8.365370576728484e+34,-0.68,43.5,47.762432936356994,1531.302730951164
-7.0,-6.0,-13.0,-1.0,6.004225096426034e+34,-0.6923076923076923,42.0,46.09772228646444,1415.581580944619
-7.0,-5.5,-12.5,-1.5,4.204669297777014e+34,-0.7037037037037037,40.5,44.51123453691214,1317.8217724777273
-7.0,-5.0,-12.0,-2.0,2.8599372623103418e+34,-0.7142857142857143,39.0,43.01162633521314,1233.75406622427
-7.0,-4.5,-11.5,-2.5,1.8784563182634937e+34,-0.7241379310344828,37.5,41.608292442733095,1160.8958994040704
-7.0,-4.0,-11.0,-3.0,1.1822423784986317e+34,-0.7333333333333333,36.0,40.311288741492746,1097.8832039692234
-7.0,-3.5,-10.5,-3.5,7.05465986806433e+33,-0.7419354838709677,34.5,39.13118960624632,1044.0238946226723
-7.0,-3.0,-10.0,-4.0,3.931697815453764e+33,-0.75,33.0,38.07886552931954,999.0081588858595
-7.0,-2.5,-9.5,-4.5,2.001204288328265e+33,-0.7575757575757576,31.5,37.16517186829626,962.7275505364049
-7.0,-2.0,-9.0,-5.0,8.978011464706634e+32,-0.7647058823529411,30.0,36.40054944640259,935.1677478370264
-7.0,-1.5,-8.5,-5.5,3.338445909878388e+32,-0.7714285714285715,28.5,35.79455265819088,916.3495802865305
-7.0,-1.0,-8.0,-6.0,9.115263254380093e+31,-0.7777777777777778,27.0,35.35533905932737,906.300257191775
-7.0,-0.5,-7.5,-6.5,1.3578503151017122e+31,-0.7837837837837838,25.5,35.0891721190455,905.0422132052529
-7.0,0.0,-7.0,-7.0,3.394520281663265e+29,-0.7894736842105263,24.0,35.0,912.5910758600853
-7.0,0.5,-6.5,-7.5,2.0723637867290417e+28,-0.7948717948717948,22.5,35.0891721190455,928.9573199313841
-7.0,1.0,-6.0,-8.0,5.18360316444493e+30,-0.8,21.0,35.35533905932737,954.1484755256431
-7.0,1.5,-5.5,-8.5,4.751439824596313e+31,-0.8048780487804879,19.5,35.79455265819088,988.170487401105
-7.0,2.0,-5.0,-9.0,1.9345824921272873e+32,-0.8095238095238095,18.0,36.40054944640259,1031.0280954489394
-7.0,2.5,-4.5,-9.5,5.40287846977837e+32,-0.813953488372093,16.5,37.16517186829626,1082.7249870962864
-7.0,3.0,-4.0,-10.0,1.2125625946766455e+33,-0.8181818181818182,15.0,38.07886552931954,1143.2650127083602
-7.0,3.5,-3.5,-10.5,2.3589385682719297e+33,-0.8222222222222222,13.5,39.13118960624632,1212.6560129306386
-7.0,4.0,-3.0,-11.0,4.149293892342705e+33,-0.8260869565217391,12.0,40.311288741492746,1290.9178527734218
-7.0,4.5,-2.5,-11.5,6.772137919245839e+33,-0.8297872340425532,10.5,41.608292442733095,1378.0961650900836
-7.0,5.0,-2.0,-12.0,1.043227594275018e+34,-0.8333333333333334,9.0,43.01162633521314,1474.28314035928
-7.0,5.5,-1.5,-12.5,1.5348704143222092e+34,-0.8367346938775511,7.5,44.51123453691214,1579.6465066743986
-7.0,6.0,-1.0,-13.0,2.17527120958677e+34,-0.84,6.0,46.09772228646444,1694.4676507423183
-7.0,6.5,-0.5,-13.5,2.9886172515967415e+34,-0.8431372549019608,4.5,47.762432936356994,1819.1896497899702
-7.0,7.0,0.0,-14.0,4e+34,-0.8461538461538461,3.0,49.49747468305832,1954.4758188947242
-7.0,7.5,0.5,-14.5,5.235276237922661e+34,-0.8490566037735849,1.5,51.29571132170798,2101.2792276742002
-7.0,8.0,1.0,-15.0,6.720942995909986e+34,-0.8518518518518519,0.0,53.15072906367325,2260.9235027543486
-7.0,8.5,1.5,-15.5,8.484024939692427e+34,-0.8545454545454545,-1.5,55.0567888638631,2435.1951065784096
-7.0,9.0,2.0,-16.0,1.055197302918256e+35,-0.8571428571428571,-3.0,57.00877125495689,2626.4071681748565
-7.0,9.5,2.5,-16.5,1.2952573374312816e+35,-0.8596491228070176,-4.5,59.002118606029725,2836.714837225427
-7.0,10.0,3.0,-17.0,1.571386531913689e+35,-0.8620689655172413,-6.0,61.03277807866851,3069.6020391596076
-6.5,-10.0,-16.5,3.5,4.272118163492811e+35,-0.5789473684210527,55.5,59.63430220938281,3477.2491434067533
-6.5,-9.5,-16.0,3.0,3.364111271903339e+35,-0.6,54.0,57.554322166106694,2862.599136878434
-6.5,-9.0,-15.5,2.5,2.619991600004919e+35,-0.6190476190476191,52.5,55.50900827793629,2423.4718886526903
-6.5,-8.5,-15.0,2.0,2.0153200939582397e+35,-0.6363636363636364,51.0,53.502336397581736,2103.07542689845
-6.5,-8.0,-14.5,1.5,1.528646246496518e+35,-0.6521739130434783,49.5,51.53882032022076,1862.4867707276096
-6.5,-7.5,-14.0,1.0,1.1411862265309886e+35,-0.6666666666666666,48.0,49.623583103198015,1675.4742775724494
-6.5,-7.0,-13.5,0.5,8.365370576728484e+34,-0.68,46.5,47.762432936356994,1524.7027309511639
-6.5,-6.5,-13.0,0.0,6.004225096426034e+34,-0.6923076923076923,45.0,45.961940777125584,1398.978379245982
-6.5,-6.0,-12.5,-0.5,4.204669297777014e+34,-0.7037037037037037,43.5,44.22951503238533,1291.2712297526245
-6.5,-5.5,-12.0,-1.0,2.8599372623103418e+34,-0.7142857142857143,42.0,42.573465914816005,1197.313948536454
-6.5,-5.0,-11.5,-1.5,1.8784563182634937e+34,-0.7241379310344828,40.5,41.00304866714181,1114.6247401698224
-6.5,-4.5,-11.0,-2.0,1.1822423784986317e+34,-0.7333333333333333,39.0,39.52847075210474,1041.8387029108574
-6.5,-4.0,-10.5,-2.5,7.05465986806433e+33,-0.7419354838709677,37.5,38.16084380618437,978.2607965230128
-6.5,-3.5,-10.0,-3.0,3.931697815453764e+33,-0.75,36.0,36.9120576505835,923.5756022189075
-6.5,-3.0,-9.5,-3.5,2.001204288328265e+33,-0.7575757575757576,34.5,35.79455265819088,877.6659561919845
-6.5,-2.5,-9.0,-4.0,8.978011464706634e+32,-0.7647058823529411,33.0,34.8209706929603,840.5054309809591
-6.5,-2.0,-8.5,-4.5,3.338445909878388e+32,-0.7714285714285715,31.5,34.00367627183861,812.0994004114682
-6.5,-1.5,-8.0,-5.0,9.115263254380093e+31,-0.7777777777777778,30.0,33.354160160315836,792.4567411363387
-6.5,-1.0,-7.5,-5.5,1.3578503151017122e+31,-0.7837837837837838,28.5,32.88236609491476,781.5796463379718
-6.5,-0.5,-7.0,-6.0,3.394520281663265e+29,-0.7894736842105263,27.0,32.59601202601324,779.4630097170124
-6.5,0.0,-6.5,-6.5,2.0723637867290417e+28,-0.7948717948717948,25.5,32.5,786.0977665861342
-6.5,0.5,-6.0,-7.0,5.18360316444493e+30,-0.8,24.0,32.59601202601324,801.4747742088707
-6.5,1.0,-5.5,-7.5,4.751439824596313e+31,-0.8048780487804879,22.5,32.88236609491476,825.5875134991236
-6.5,1.5,-5.0,-8.0,1.9345824921272873e+32,-0.8095238095238095,21.0,33.354160160315836,858.4332365224166
-6.5,2.0,-4.5,-8.5,5.40287846977837e+32,-0.813953488372093,19.5,34.00367627183861,900.0132128768037
-6.5,2.5,-4.0,-9.0,1.2125625946766455e+33,-0.8181818181818182,18.0,34.8209706929603,950.3334343083359
-6.5,3.0,-3.5,-9.5,2.3589385682719297e+33,-0.8222222222222222,16.5,35.79455265819088,1009.407516144943
-6.5,3.5,-3.0,-10.0,4.149293892342705e+33,-0.8260869565217391,15.0,36.9120576505835,1077.2636237734225
-6.5,4.0,-2.5,-10.5,6.772137919245839e+33,-0.8297872340425532,13.5,38.16084380618437,1153.9571325911015
-6.5,4.5,-2.0,-11.0,1.043227594275018e+34,-0.8333333333333334,12.0,39.52847075210474,1239.590496066376
-6.5,5.0,-1.5,-11.5,1.5348704143222092e+34,-0.8367346938775511,10.5,41.00304866714181,1334.3415289581353
-6.5,5.5,-1.0,-12.0,2.17527120958677e+34,-0.84,9.0,42.573465914816005,1438.5010607863846
-6.5,6.0,-0.5,-12.5,2.9886172515967415e+34,-0.8431372549019608,7.5,44.22951503238533,1552.5206982618147
-6.5,6.5,0.0,-13.0,4e+34,-0.8461538461538461,6.0,45.961940777125584,1677.0712553773542
-6.5,7.0,0.5,-13.5,5.235276237922661e+34,-0.8490566037735849,4.5,47.762432936356994,1813.1122587936302
-6.5,7.5,1.0,-14.0,6.720942995909986e+34,-0.8518518518518519,3.0,49.623583103198015,1961.972805536962
-6.5,8.0,1.5,-14.5,8.484024939692427e+34,-0.8545454545454545,1.5,51.53882032022076,2125.443933568443
-6.5,8.5,2.0,-15.0,1.055197302918256e+35,-0.8571428571428571,0.0,53.502336397581736,2305.8425598904196
-6.5,9.0,2.5,-15.5,1.2952573374312816e+35,-0.8596491228070176,-1.5,55.50900827793629,2505.326944029941
-6.5,9.5,3.0,-16.0,1.571386531913689e+35,-0.8620689655172413,-3.0,57.554322166106694,2727.3835466786986
-6.5,10.0,3.5,-16.5,1.8864067880421855e+35,-0.864406779661017,-4.5,59.63430220938281,2976.80507417429
-6.0,-10.0,-16.0,4.0,3.364111271903339e+35,-0.6,57.0,58.309518948453,2927.0955545755287
-6.0,-9.5,-15.5,3.5,2.619991600004919e+35,-0.6190476190476191,55.5,56.180512635610576,2477.6786146854815
-6.0,-9.0,-15.0,3.0,2.0153200939582397e+35,-0.6363636363636364,54.0,54.083269131959845,2147.0302968593714
-6.0,-8.5,-14.5,2.5,1.528646246496518e+35,-0.6521739130434783,52.5,52.021630116712025,1896.2313168469072
-6.0,-8.0,-14.0,2.0,1.1411862265309886e+35,-0.6666666666666666,51.0,49.99999999999999,1699.0539846400384
-6.0,-7.5,-13.5,1.5,8.365370576728484e+34,-0.68,49.5,48.02343178074636,1538.1672373070223
-6.0,-7.0,-13.0,1.0,6.004225096426034e+34,-0.6923076923076923,48.0,46.09772228646444,1402.381580944619
-6.0,-6.5,-12.5,0.5,4.204669297777014e+34,-0.7037037037037037,46.5,44.22951503238533,1284.6712297526246
-6.0,-6.0,-12.0,0.0,2.8599372623103418e+34,-0.7142857142857143,45.0,42.42640687119284,1180.7727732763808
-6.0,-5.5,-11.5,-0.5,1.8784563182634937e+34,-0.7241379310344828,43.5,40.697051490249265,1088.2077246427314
-6.0,-5.0,-11.0,-1.0,1.1822423784986317e+34,-0.7333333333333333,42.0,39.05124837953328,1005.6134259600008
-6.0,-4.5,-10.5,-1.5,7.05465986806433e+33,-0.7419354838709677,40.5,37.5,932.2954374570269
-6.0,-4.0,-10.0,-2.0,3.931697815453764e+33,-0.75,39.0,36.05551275463989,867.9365991465976
-6.0,-3.5,-9.5,-2.5,2.001204288328265e+33,-0.7575757575757576,37.5,34.731109973624505,812.4148909570996
-6.0,-3.0,-9.0,-3.0,8.978011464706634e+32,-0.7647058823529411,36.0,33.54101966249684,765.695161648508
-6.0,-2.5,-8.5,-3.5,3.338445909878388e+32,-0.7714285714285715,34.5,32.5,727.7696199065806
-6.0,-2.0,-8.0,-4.0,9.115263254380093e+31,-0.7777777777777778,33.0,31.622776601683793,698.6293507088147
-6.0,-1.5,-7.5,-4.5,1.3578503151017122e+31,-0.7837837837837838,31.5,30.92329219213245,678.2545528032746
-6.0,-1.0,-7.0,-5.0,3.394520281663265e+29,-0.7894736842105263,30.0,30.413812651491096,666.6151062768841
-6.0,-0.5,-6.5,-5.5,2.0723637867290417e+28,-0.7948717948717948,28.5,30.10398644698074,663.6758411277403
-6.0,0.0,-6.0,-6.0,5.18360316444493e+30,-0.8,27.0,30.0,669.4028403519437
-6.0,0.5,-5.5,-6.5,4.751439824596313e+31,-0.8048780487804879,25.5,30.10398644698074,683.768601562761
-6.0,1.0,-5.0,-7.0,1.9345824921272873e+32,-0.8095238095238095,24.0,30.413812651491096,706.7551478209525
-6.0,1.5,-4.5,-7.5,5.40287846977837e+32,-0.813953488372093,22.5,30.92329219213245,738.3553253151874
-6.0,2.0,-4.0,-8.0,1.2125625946766455e+33,-0.8181818181818182,21.0,31.622776601683793,778.5735018103567
-6.0,2.5,-3.5,-8.5,2.3589385682719297e+33,-0.8222222222222222,19.5,32.5,827.427555764993
-6.0,3.0,-3.0,-9.0,4.149293892342705e+33,-0.8260869565217391,18.0,33.54101966249684,884.9543327078993
-6.0,3.5,-2.5,-9.5,6.772137919245839e+33,-0.8297872340425532,16.5,34.731109973624505,951.2206686701809
-6.0,4.0,-2.0,-10.0,1.043227594275018e+34,-0.8333333333333334,15.0,36.05551275463989,1026.341765052433
-6.0,4.5,-1.5,-10.5,1.5348704143222092e+34,-0.8367346938775511,13.5,37.5,1110.5082966274153
-6.0,5.0,-1.0,-11.0,2.17527120958677e+34,-0.84,12.0,39.05124837953328,1204.0232572304399
-6.0,5.5,-0.5,-11.5,2.9886172515967415e+34,-0.8431372549019608,10.5,40.697051490249265,1307.349247743563
-6.0,6.0,0.0,-12.0,4e+34,-0.8461538461538461,9.0,42.42640687119284,1421.166691859984
-6.0,6.5,0.5,-12.5,5.235276237922661e+34,-0.8490566037735849,7.5,44.22951503238533,1546.4433072654745
-6.0,7.0,1.0,-13.0,6.720942995909986e+34,-0.8518518518518519,6.0,46.09772228646444,1684.5150400289972
-6.0,7.5,1.5,-13.5,8.484024939692427e+34,-0.8545454545454545,4.5,48.02343178074636,1837.1785705355514
-6.0,8.0,2.0,-14.0,1.055197302918256e+35,-0.8571428571428571,3.0,49.99999999999999,2006.755410077119
-6.0,8.5,2.5,-14.5,1.2952573374312816e+35,-0.8596491228070176,1.5,52.021630116712025,2195.4075239166746
-6.0,9.0,3.0,-15.0,1.571386531913689e+35,-0.8620689655172413,0.0,54.083269131959845,2406.624338366506
-6.0,9.5,3.5,-15.5,1.8864067880421855e+35,-0.864406779661017,-1.5,56.180512635610576,2645.200916830037
-6.0,10.0,4.0,-16.0,2.2431513751969595e+35,-0.8666666666666667,-3.0,58.309518948453,2917.0270238882035
-5.5,-10.0,-15.5,4.5,2.619991600004919e+35,-0.6190476190476191,58.5,57.063561052566634,2552.2218483922234
-5.5,-9.5,-15.0,4.0,2.0153200939582397e+35,-0.6363636363636364,57.0,54.886246000250374,2211.2639240837734
-5.5,-9.0,-14.5,3.5,1.528646246496518e+35,-0.6521739130434783,55.5,52.73755777432246,1950.1937147300498
-5.5,-8.5,-14.0,3.0,1.1411862265309886e+35,-0.6666666666666666,54.0,50.62114182829147,1742.7877045844357
-5.5,-8.0,-13.5,2.5,8.365370576728484e+34,-0.68,52.5,48.54121959736899,1571.7194043155978
-5.5,-7.5,-13.0,2.0,6.004225096426034e+34,-0.6923076923076923,51.0,46.502688094345686,1425.804269001272
-5.5,-7.0,-12.5,1.5,4.204669297777014e+34,-0.7037037037037037,49.5,44.51123453691214,1298.0217724777272
-5.5,-6.5,-12.0,1.0,2.8599372623103418e+34,-0.7142857142857143,48.0,42.573465914816005,1184.113948536454
-5.5,-6.0,-11.5,0.5,1.8784563182634937e+34,-0.7241379310344828,46.5,40.697051490249265,1081.6077246427315
-5.5,-5.5,-11.0,0.0,1.1822423784986317e+34,-0.7333333333333333,45.0,38.89087296526011,989.1454907385028
-5.5,-5.0,-10.5,-0.5,7.05465986806433e+33,-0.7419354838709677,43.5,37.16517186829626,906.0369921813973
-5.5,-4.5,-10.0,-1.0,3.931697815453764e+33,-0.75,42.0,35.531676008879735,831.9677012482784
-5.5,-4.0,-9.5,-1.5,2.001204288328265e+33,-0.7575757575757576,40.5,34.00367627183861,766.8157763169221
-5.5,-3.5,-9.0,-2.0,8.978011464706634e+32,-0.7647058823529411,39.0,32.59601202601324,710.5427036491678
-5.5,-3.0,-8.5,-2.5,3.338445909878388e+32,-0.7714285714285715,37.5,31.324910215354173,663.1326137221326
-5.5,-2.5,-8.0,-3.0,9.115263254380093e+31,-0.7777777777777778,36.0,30.207614933986427,624.5627398811502
-5.5,-2.0,-7.5,-3.5,1.3578503151017122e+31,-0.7837837837837838,34.5,29.26174977679906,594.7930360876082
-5.5,-1.5,-7.0,-4.0,3.394520281663265e+29,-0.7894736842105263,33.0,28.504385627478445,573.7669549089537
-5.5,-1.0,-6.5,-4.5,2.0723637867290417e+28,-0.7948717948717948,31.5,27.950849718747374,561.4180931330238
-5.5,-0.5,-6.0,-5.0,5.18360316444493e+30,-0.8,30.0,27.61340254296815,557.6791263656188
-5.5,0.0,-5.5,-5.5,4.751439824596313e+31,-0.8048780487804879,28.5,27.5,562.490527021155
-5.5,0.5,-5.0,-6.0,1.9345824921272873e+32,-0.8095238095238095,27.0,27.61340254296815,575.8074034178287
-5.5,1.0,-4.5,-6.5,5.40287846977837e+32,-0.813953488372093,25.5,27.950849718747374,597.6037589188056
-5.5,1.5,-4.0,-7.0,1.2125625946766455e+33,-0.8181818181818182,24.0,28.504385627478445,627.8746521684859
-5.5,2.0,-3.5,-7.5,2.3589385682719297e+33,-0.8222222222222222,22.5,29.26174977679906,666.6379319925982
-5.5,2.5,-3.0,-8.0,4.149293892342705e+33,-0.8260869565217391,21.0,30.207614933986427,713.9380587147065
-5.5,3.0,-2.5,-8.5,6.772137919245839e+33,-0.8297872340425532,19.5,31.324910215354173,769.8547673406679
-5.5,3.5,-2.0,-9.0,1.043227594275018e+34,-0.8333333333333334,18.0,32.59601202601324,834.5190190598794
-5.5,4.0,-1.5,-9.5,1.5348704143222092e+34,-0.8367346938775511,16.5,34.00367627183861,908.1380771323031
-5.5,4.5,-1.0,-10.0,2.17527120958677e+34,-0.84,15.0,35.531676008879735,991.0309052690341
-5.5,5.0,-0.5,-10.5,2.9886172515967415e+34,-0.8431372549019608,13.5,37.16517186829626,1083.6745856643045
-5.5,5.5,0.0,-11.0,4e+34,-0.8461538461538461,12.0,38.89087296526011,1186.7621283426142
-5.5,6.0,0.5,-11.5,5.235276237922661e+34,-0.8490566037735849,10.5,40.697051490249265,1301.271856747223
-5.5,6.5,1.0,-12.0,6.720942995909986e+34,-0.8518518518518519,9.0,42.573465914816005,1428.5484500730633
-5.5,7.0,1.5,-12.5,8.484024939692427e+34,-0.8545454545454545,7.5,44.51123453691214,1570.3956553766402
-5.5,7.5,2.0,-13.0,1.055197302918256e+35,-0.8571428571428571,6.0,46.502688094345686,1729.1406255582183
-5.5,8.0,2.5,-13.5,1.2952573374312816e+35,-0.8596491228070176,4.5,48.54121959736899,1906.9497817730612
-5.5,8.5,3.0,-14.0,1.571386531913689e+35,-0.8620689655172413,3.0,50.62114182829147,2107.3160385366823
-5.5,9.0,3.5,-14.5,1.8864067880421855e+35,-0.864406779661017,1.5,52.73755777432246,2335.0371685671216
-5.5,9.5,4.0,-15.0,2.2431513751969595e+35,-0.8666666666666667,0.0,54.886246000250374,2596.0050251033185
-5.5,10.0,4.5,-15.5,2.644459016220003e+35,-0.8688524590163934,-1.5,57.063561052566634,2897.365284559616
-5.0,-10.0,-15.0,5.0,2.0153200939582397e+35,-0.6363636363636364,60.0,55.90169943749475,2295.828930178929
-5.0,-9.5,-14.5,4.5,1.528646246496518e+35,-0.6521739130434783,58.5,53.67727638395971,2024.4252623770446
-5.0,-9.0,-14.0,4.0,1.1411862265309886e+35,-0.6666666666666666,57.0,51.478150704935004,1806.724155762896
-5.0,-8.5,-13.5,3.5,8.365370576728484e+34,-0.68,55.5,49.307707308290055,1625.4037219055326
-5.0,-8.0,-13.0,3.0,6.004225096426034e+34,-0.6923076923076923,54.0,47.16990566028301,1469.284572388616
-5.0,-7.5,-12.5,2.5,4.204669297777014e+34,-0.7037037037037037,52.5,45.069390943299865,1331.3519122425946
-5.0,-7.0,-12.0,2.0,2.8599372623103418e+34,-0.7142857142857143,51.0,43.01162633521314,1207.35406622427
-5.0,-6.5,-11.5,1.5,1.8784563182634937e+34,-0.7241379310344828,49.5,41.00304866714181,1094.8247401698222
-5.0,-6.0,-11.0,1.0,1.1822423784986317e+34,-0.7333333333333333,48.0,39.05124837953328,992.4134259600007
-5.0,-5.5,-10.5,0.5,7.05465986806433e+33,-0.7419354838709677,46.5,37.16517186829626,899.4369921813973
-5.0,-5.0,-10.0,0.0,3.931697815453764e+33,-0.75,45.0,35.35533905932737,815.5875544708163
-5.0,-4.5,-9.5,-0.5,2.001204288328265e+33,-0.7575757575757576,43.5,33.63406011768428,740.748665164771
-5.0,-4.0,-9.0,-1.0,8.978011464706634e+32,-0.7647058823529411,42.0,32.01562118716424,674.8848532628374
-5.0,-3.5,-8.5,-1.5,3.338445909878388e+32,-0.7714285714285715,40.5,30.516389039334253,617.9794801902419
-5.0,-3.0,-8.0,-2.0,9.115263254380093e+31,-0.7777777777777778,39.0,29.1547594742265,570.0034449098298
-5.0,-2.5,-7.5,-2.5,1.3578503151017122e+31,-0.7837837837837838,37.5,27.950849718747374,530.9029864068928
-5.0,-2.0,-7.0,-3.0,3.394520281663265e+29,-0.7894736842105263,36.0,26.925824035672516,500.59904366388633
-5.0,-1.5,-6.5,-3.5,2.0723637867290417e+28,-0.7948717948717948,34.5,26.100766272276374,478.99355208861414
-5.0,-1.0,-6.0,-4.0,5.18360316444493e+30,-0.8,33.0,25.495097567963924,465.9798037281421
-5.0,-0.5,-5.5,-4.5,4.751439824596313e+31,-0.8048780487804879,31.5,25.124689052802225,461.4547372307427
-5.0,0.0,-5.0,-5.0,1.9345824921272873e+32,-0.8095238095238095,30.0,24.999999999999996,465.33111740415353
-5.0,0.5,-4.5,-5.5,5.40287846977837e+32,-0.813953488372093,28.5,25.124689052802225,477.54764258150374
-5.0,1.0,-4.0,-6.0,1.2125625946766455e+33,-0.8181818181818182,27.0,25.495097567963924,498.07573649581593
-5.0,1.5,-3.5,-6.5,2.3589385682719297e+33,-0.8222222222222222,25.5,26.100766272276374,526.923341267473
-5.0,2.0,-3.0,-7.0,4.149293892342705e+33,-0.8260869565217391,24.0,26.925824035672516,564.137908655433
-5.0,2.5,-2.5,-7.5,6.772137919245839e+33,-0.8297872340425532,22.5,27.950849718747374,609.8121000720053
-5.0,3.0,-2.0,-8.0,1.043227594275018e+34,-0.8333333333333334,21.0,29.1547594742265,664.0959080947064
-5.0,3.5,-1.5,-8.5,1.5348704143222092e+34,-0.8367346938775511,19.5,30.516389039334253,727.2181569110769
-5.0,4.0,-1.0,-9.0,2.17527120958677e+34,-0.84,18.0,32.01562118716424,799.5192067884693
-5.0,4.5,-0.5,-9.5,2.9886172515967415e+34,-0.8431372549019608,16.5,33.63406011768428,881.4957002926704
-5.0,5.0,0.0,-10.0,4e+34,-0.8461538461538461,15.0,35.35533905932737,973.8575648252445
-5.0,5.5,0.5,-10.5,5.235276237922661e+34,-0.8490566037735849,13.5,37.16517186829626,1077.5971946679642
-5.0,6.0,1.0,-11.0,6.720942995909986e+34,-0.8518518518518519,12.0,39.05124837953328,1194.0706465171183
-5.0,6.5,1.5,-11.5,8.484024939692427e+34,-0.8545454545454545,10.5,41.00304866714181,1325.0906776603767
-5.0,7.0,2.0,-12.0,1.055197302918256e+35,-0.8571428571428571,9.0,43.01162633521314,1472.9914652334473
-5.0,7.5,2.5,-12.5,1.2952573374312816e+35,-0.8596491228070176,7.5,45.069390943299865,1639.9448393704415
-5.0,8.0,3.0,-13.0,1.571386531913689e+35,-0.8620689655172413,6.0,47.16990566028301,1829.447837460728
-5.0,8.5,3.5,-13.5,1.8864067880421855e+35,-0.864406779661017,4.5,49.307707308290055,2046.3013461303003
-5.0,9.0,4.0,-14.0,2.2431513751969595e+35,-0.8666666666666667,3.0,51.478150704935004,2296.399549227553
-5.0,9.5,4.5,-14.5,2.644459016220003e+35,-0.8688524590163934,1.5,53.67727638395971,2586.889850236954
-5.0,10.0,5.0,-15.0,3.093168594105413e+35,-0.8709677419354839,0.0,55.90169943749475,2926.342890497528
-4.5,-10.0,-14.5,5.5,1.528646246496518e+35,-0.6521739130434783,61.5,54.82928049865327,2118.9892397462304
-4.5,-9.5,-14.0,5.0,1.1411862265309886e+35,-0.6666666666666666,60.0,52.55949010407159,1890.9267890676447
-4.5,-9.0,-13.5,4.5,8.365370576728484e+34,-0.68,58.5,50.31152949374526,1699.2826998855285
-4.5,-8.5,-13.0,4.0,6.004225096426034e+34,-0.6923076923076923,57.0,48.08846015417836,1532.882522672192
-4.5,-8.0,-12.5,3.5,4.204669297777014e+34,-0.7037037037037037,55.5,45.89389937671454,1384.7171158588135
-4.5,-7.5,-12.0,3.0,2.8599372623103418e+34,-0.7142857142857143,54.0,43.73213921133975,1250.5412454055731
-4.5,-7.0,-11.5,2.5,1.8784563182634937e+34,-0.7241379310344828,52.5,41.608292442733095,1127.8958994040704
-4.5,-6.5,-11.0,2.0,1.1822423784986317e+34,-0.7333333333333333,51.0,39.52847075210474,1015.4387029108573
