alpha_4,alpha_5,alpha_sum,alpha_diff,tau_p_years,w_0,theta_23_deg,m_KK_TeV,chi_squared
-7.5,2.5,-5.0,-10.0,1.288283462767769e+32,-0.8095238095238095,15.0,39.52847075210474,1606.2906230781564
-7.5,3.0,-4.5,-10.5,3.748098875603968e+32,-0.813953488372093,13.5,40.38873605350877,1617.0676959988248
-7.5,3.5,-4.0,-11.0,8.762310059363123e+32,-0.8181818181818182,12.0,41.38236339311712,1640.3317406332576
-7.5,4.0,-3.5,-11.5,1.7755398102899323e+33,-0.8222222222222222,10.5,42.5,1675.9301414242261
-7.5,4.5,-3.0,-12.0,3.25283306263682e+33,-0.8260869565217391,9.0,43.73213921133975,1723.7050137339593
-7.5,5.0,-2.5,-12.5,5.529238685161881e+33,-0.8297872340425532,7.5,45.069390943299865,1783.547200145776
-7.5,5.5,-2.0,-13.0,8.870588299802989e+33,-0.8333333333333334,6.0,46.502688094345686,1855.4947474229748
-7.5,6.0,-1.5,-13.5,1.3591406184410678e+34,-0.8367346938775511,4.5,48.02343178074636,1939.8976672064846
-7.5,6.5,-1.0,-14.0,2.005924364054581e+34,-0.84,3.0,49.623583103198015,2037.6780328490227
-7.5,7.0,-0.5,-14.5,2.869939066164242e+34,-0.8431372549019608,1.5,51.29571132170798,2150.7235171560123
-7.5,7.5,0.0,-15.0,4e+34,-0.8461538461538461,0.0,53.03300858899106,2282.463715745427
-7.5,8.0,0.5,-15.5,5.451766229462778e+34,-0.8490566037735849,-1.5,54.82928049865327,2438.6924935314973
-7.5,8.5,1.0,-16.0,7.288347488200228e+34,-0.8518518518518519,-3.0,56.67892024377316,2628.716701221716
-7.5,9.0,1.5,-16.5,9.580965131659256e+34,-0.8545454545454545,-4.5,58.5768725692999,2866.9326175299593
-7.5,9.5,2.0,-17.0,1.240967235322316e+35,-0.8571428571428571,-6.0,60.51859218455102,3174.797207608303
-7.5,10.0,2.5,-17.5,1.5864139404108532e+35,-0.8596491228070176,-7.5,62.5,3580.472749046279
-7.0,-10.0,-17.0,3.0,1.2773924100373471e+35,-0.5555555555555556,54.0,61.03277807866851,5499.506852868722
-7.0,-9.5,-16.5,2.5,1.0634937008365297e+35,-0.5789473684210527,52.5,59.002118606029725,5082.15391851122
-7.0,-9.0,-16.0,2.0,8.763918880460948e+34,-0.6,51.0,57.00877125495689,4712.616649376998
-7.0,-8.5,-15.5,1.5,7.140356865811406e+34,-0.6190476190476191,49.5,55.0567888638631,4381.922232579917
-7.0,-8.0,-15.0,1.0,5.744050832193523e+34,-0.6363636363636364,48.0,53.15072906367325,4082.9474320995014
-7.0,-7.5,-14.5,0.5,4.555163096578122e+34,-0.6521739130434783,46.5,51.29571132170798,3810.1306543338987
-7.0,-7.0,-14.0,0.0,3.554272299382717e+34,-0.6666666666666666,45.0,49.49747468305832,3559.212765797737
-7.0,-6.5,-13.5,-0.5,2.722431753529829e+34,-0.68,43.5,47.762432936356994,3327.0056303262822
-7.0,-6.0,-13.0,-1.0,2.0412326271631e+34,-0.6923076923076923,42.0,46.09772228646444,3111.187394188279
-7.0,-5.5,-12.5,-1.5,1.492872349097892e+34,-0.7037037037037037,40.5,44.51123453691214,2910.1235133856776
-7.0,-5.0,-12.0,-2.0,1.0602286590434296e+34,-0.7142857142857143,39.0,43.01162633521314,2722.7124230647546
-7.0,-4.5,-11.5,-2.5,7.269397605970681e+33,-0.7241379310344828,37.5,41.608292442733095,2548.2546154997485
-7.0,-4.0,-11.0,-3.0,4.774910742744769e+33,-0.7333333333333333,36.0,40.311288741492746,2386.3437333795946
-7.0,-3.5,-10.5,-3.5,2.9730913072980495e+33,-0.7419354838709677,34.5,39.13118960624632,2236.778106707148
-7.0,-3.0,-10.0,-4.0,1.728631912002964e+33,-0.75,33.0,38.07886552931954,2099.4909688544935
-7.0,-2.5,-9.5,-4.5,9.177523348249194e+32,-0.7575757575757576,31.5,37.16517186829626,1974.497383562311
-7.0,-2.0,-9.0,-5.0,4.2938997858298155e+32,-0.7647058823529411,30.0,36.40054944640259,1861.8557056845573
-7.0,-1.5,-8.5,-5.5,1.664884883401524e+32,-0.7714285714285715,28.5,35.79455265819088,1761.641197367876
-7.0,-1.0,-8.0,-6.0,4.739275884136794e+31,-0.7777777777777778,27.0,35.35533905932737,1673.929254214849
-7.0,-0.5,-7.5,-6.5,7.359302160714884e+30,-0.7837837837837838,25.5,35.0891721190455,1598.7856056353367
-7.0,0.0,-7.0,-7.0,1.917557262674654e+29,-0.7894736842105263,24.0,35.0,1536.2608977057746
-7.0,0.5,-6.5,-7.5,1.2200242563341505e+28,-0.7948717948717948,22.5,35.0891721190455,1486.3873082324965
-7.0,1.0,-6.0,-8.0,3.179934177553544e+30,-0.8,21.0,35.35533905932737,1449.175335564292
-7.0,1.5,-5.5,-8.5,3.0370425850496183e+31,-0.8048780487804879,19.5,35.79455265819088,1424.6096776339082
-7.0,2.0,-5.0,-9.0,1.288283462767769e+32,-0.8095238095238095,18.0,36.40054944640259,1412.6441902595184
-7.0,2.5,-4.5,-9.5,3.748098875603968e+32,-0.813953488372093,16.5,37.16517186829626,1413.1972990174936
-7.0,3.0,-4.0,-10.0,8.762310059363123e+32,-0.8181818181818182,15.0,38.07886552931954,1426.1509788841445
-7.0,3.5,-3.5,-10.5,1.7755398102899323e+33,-0.8222222222222222,13.5,39.13118960624632,1451.3585985898717
-7.0,4.0,-3.0,-11.0,3.25283306263682e+33,-0.8260869565217391,12.0,40.311288741492746,1488.6696913181179
-7.0,4.5,-2.5,-11.5,5.529238685161881e+33,-0.8297872340425532,10.5,41.608292442733095,1537.9832418988933
-7.0,5.0,-2.0,-12.0,8.870588299802989e+33,-0.8333333333333334,9.0,43.01162633521314,1599.3455870982039
-7.0,5.5,-1.5,-12.5,1.3591406184410678e+34,-0.8367346938775511,7.5,44.51123453691214,1673.1147520475733
-7.0,6.0,-1.0,-13.0,2.005924364054581e+34,-0.84,6.0,46.09772228646444,1760.220267341058
-7.0,6.5,-0.5,-13.5,2.869939066164242e+34,-0.8431372549019608,4.5,47.762432936356994,1862.5565482754423
-7.0,7.0,0.0,-14.0,4e+34,-0.8461538461538461,3.0,49.49747468305832,1983.5591522280574
-7.0,7.5,0.5,-14.5,5.451766229462778e+34,-0.8490566037735849,1.5,51.29571132170798,2129.0271240046964
-7.0,8.0,1.0,-15.0,7.288347488200228e+34,-0.8518518518518519,0.0,53.15072906367325,2308.2717527122663
-7.0,8.5,1.5,-15.5,9.580965131659256e+34,-0.8545454545454545,-1.5,55.0567888638631,2535.6930779098616
-7.0,9.0,2.0,-16.0,1.240967235322316e+35,-0.8571428571428571,-3.0,57.00877125495689,2832.7512227210705
-7.0,9.5,2.5,-16.5,1.5864139404108532e+35,-0.8596491228070176,-4.5,59.002118606029725,3227.6110967131153
-7.0,10.0,3.0,-17.0,2.004451016645065e+35,-0.8620689655172413,-6.0,61.03277807866851,3764.337411315029
-6.5,-10.0,-16.5,3.5,1.0634937008365297e+35,-0.5789473684210527,55.5,59.63430220938281,5136.576908692778
-6.5,-9.5,-16.0,3.0,8.763918880460948e+34,-0.6,54.0,57.554322166106694,4756.766119365675
-6.5,-9.0,-15.5,2.5,7.140356865811406e+34,-0.6190476190476191,52.5,55.50900827793629,4415.835025802515
-6.5,-8.5,-15.0,2.0,5.744050832193523e+34,-0.6363636363636364,51.0,53.502336397581736,4106.663591763004
-6.5,-8.0,-14.5,1.5,4.555163096578122e+34,-0.6521739130434783,49.5,51.53882032022076,3823.693554842079
-6.5,-7.5,-14.0,1.0,3.554272299382717e+34,-0.6666666666666666,48.0,49.623583103198015,3562.6691694869687
-6.5,-7.0,-13.5,0.5,2.722431753529829e+34,-0.68,46.5,47.762432936356994,3320.4056303262823
-6.5,-6.5,-13.0,0.0,2.0412326271631e+34,-0.6923076923076923,45.0,45.961940777125584,3094.584192489642
-6.5,-6.0,-12.5,-0.5,1.492872349097892e+34,-0.7037037037037037,43.5,44.22951503238533,2883.5729706605744
-6.5,-5.5,-12.0,-1.0,1.0602286590434296e+34,-0.7142857142857143,42.0,42.573465914816005,2686.2723053769387
-6.5,-5.0,-11.5,-1.5,7.269397605970681e+33,-0.7241379310344828,40.5,41.00304866714181,2501.9834562655
-6.5,-4.5,-11.0,-2.0,4.774910742744769e+33,-0.7333333333333333,39.0,39.52847075210474,2330.2992323212284
-6.5,-4.0,-10.5,-2.5,2.9730913072980495e+33,-0.7419354838709677,37.5,38.16084380618437,2171.015008607488
-6.5,-3.5,-10.0,-3.0,1.728631912002964e+33,-0.75,36.0,36.9120576505835,2024.0584121875418
-6.5,-3.0,-9.5,-3.5,9.177523348249194e+32,-0.7575757575757576,34.5,35.79455265819088,1889.4357892178905
-6.5,-2.5,-9.0,-4.0,4.2938997858298155e+32,-0.7647058823529411,33.0,34.8209706929603,1767.1933888284898
-6.5,-2.0,-8.5,-4.5,1.664884883401524e+32,-0.7714285714285715,31.5,34.00367627183861,1657.3910174928137
-6.5,-1.5,-8.0,-5.0,4.739275884136794e+31,-0.7777777777777778,30.0,33.354160160315836,1560.0857381594126
-6.5,-1.0,-7.5,-5.5,7.359302160714884e+30,-0.7837837837837838,28.5,32.88236609491476,1475.3230387680555
-6.5,-0.5,-7.0,-6.0,1.917557262674654e+29,-0.7894736842105263,27.0,32.59601202601324,1403.1328315627018
-6.5,0.0,-6.5,-6.5,1.2200242563341505e+28,-0.7948717948717948,25.5,32.5,1343.5277548872468
-6.5,0.5,-6.0,-7.0,3.179934177553544e+30,-0.8,24.0,32.59601202601324,1296.5016342475199
-6.5,1.0,-5.5,-7.5,3.0370425850496183e+31,-0.8048780487804879,22.5,32.88236609491476,1262.0267037319268
-6.5,1.5,-5.0,-8.0,1.288283462767769e+32,-0.8095238095238095,21.0,33.354160160315836,1240.0493313329955
-6.5,2.0,-4.5,-8.5,3.748098875603968e+32,-0.813953488372093,19.5,34.00367627183861,1230.4855247980108
-6.5,2.5,-4.0,-9.0,8.762310059363123e+32,-0.8181818181818182,18.0,34.8209706929603,1233.2194004841201
-6.5,3.0,-3.5,-9.5,1.7755398102899323e+33,-0.8222222222222222,16.5,35.79455265819088,1248.110101804176
-6.5,3.5,-3.0,-10.0,3.25283306263682e+33,-0.8260869565217391,15.0,36.9120576505835,1275.0154623181188
-6.5,4.0,-2.5,-10.5,5.529238685161881e+33,-0.8297872340425532,13.5,38.16084380618437,1313.8442093999113
-6.5,4.5,-2.0,-11.0,8.870588299802989e+33,-0.8333333333333334,12.0,39.52847075210474,1364.6529428052997
-6.5,5.0,-1.5,-11.5,1.3591406184410678e+34,-0.8367346938775511,10.5,41.00304866714181,1427.80977433131
-6.5,5.5,-1.0,-12.0,2.005924364054581e+34,-0.84,9.0,42.573465914816005,1504.253677385124
-6.5,6.0,-0.5,-12.5,2.869939066164242e+34,-0.8431372549019608,7.5,44.22951503238533,1595.8875967472868
-6.5,6.5,0.0,-13.0,4e+34,-0.8461538461538461,6.0,45.961940777125584,1706.1545887106877
-6.5,7.0,0.5,-13.5,5.451766229462778e+34,-0.8490566037735849,4.5,47.762432936356994,1840.8601551241265
-6.5,7.5,1.0,-14.0,7.288347488200228e+34,-0.8518518518518519,3.0,49.623583103198015,2009.3210554948796
-6.5,8.0,1.5,-14.5,9.580965131659256e+34,-0.8545454545454545,1.5,51.53882032022076,2225.9419048998952
-6.5,8.5,2.0,-15.0,1.240967235322316e+35,-0.8571428571428571,0.0,53.502336397581736,2512.186614436634
-6.5,9.0,2.5,-15.5,1.5864139404108532e+35,-0.8596491228070176,-1.5,55.50900827793629,2896.2232035176294
-6.5,9.5,3.0,-16.0,2.004451016645065e+35,-0.8620689655172413,-3.0,57.554322166106694,3422.11891883412
-6.5,10.0,3.5,-16.5,2.5062337109952176e+35,-0.864406779661017,-4.5,59.63430220938281,4154.109397297942
-6.0,-10.0,-16.0,4.0,8.763918880460948e+34,-0.6,57.0,58.309518948453,4821.26253706277
-6.0,-9.5,-15.5,3.5,7.140356865811406e+34,-0.6190476190476191,55.5,56.180512635610576,4470.041751835306
-6.0,-9.0,-15.0,3.0,5.744050832193523e+34,-0.6363636363636364,54.0,54.083269131959845,4150.618461723925
-6.0,-8.5,-14.5,2.5,4.555163096578122e+34,-0.6521739130434783,52.5,52.021630116712025,3857.438100961377
-6.0,-8.0,-14.0,2.0,3.554272299382717e+34,-0.6666666666666666,51.0,49.99999999999999,3586.2488765545572
-6.0,-7.5,-13.5,1.5,2.722431753529829e+34,-0.68,49.5,48.02343178074636,3333.870136682141
-6.0,-7.0,-13.0,1.0,2.0412326271631e+34,-0.6923076923076923,48.0,46.09772228646444,3097.9873941882793
-6.0,-6.5,-12.5,0.5,1.492872349097892e+34,-0.7037037037037037,46.5,44.22951503238533,2876.9729706605744
-6.0,-6.0,-12.0,0.0,1.0602286590434296e+34,-0.7142857142857143,45.0,42.42640687119284,2669.7311301168656
-6.0,-5.5,-11.5,-0.5,7.269397605970681e+33,-0.7241379310344828,43.5,40.697051490249265,2475.5664407384093
-6.0,-5.0,-11.0,-1.0,4.774910742744769e+33,-0.7333333333333333,42.0,39.05124837953328,2294.0739553703716
-6.0,-4.5,-10.5,-1.5,2.9730913072980495e+33,-0.7419354838709677,40.5,37.5,2125.0496495415023
-6.0,-4.0,-10.0,-2.0,1.728631912002964e+33,-0.75,39.0,36.05551275463989,1968.419409115232
-6.0,-3.5,-9.5,-2.5,9.177523348249194e+32,-0.7575757575757576,37.5,34.731109973624505,1824.1847239830056
-6.0,-3.0,-9.0,-3.0,4.2938997858298155e+32,-0.7647058823529411,36.0,33.54101966249684,1692.383119496039
-6.0,-2.5,-8.5,-3.5,1.664884883401524e+32,-0.7714285714285715,34.5,32.5,1573.061236987926
-6.0,-2.0,-8.0,-4.0,4.739275884136794e+31,-0.7777777777777778,33.0,31.622776601683793,1466.2583477318885
-6.0,-1.5,-7.5,-4.5,7.359302160714884e+30,-0.7837837837837838,31.5,30.92329219213245,1371.9979452333582
-6.0,-1.0,-7.0,-5.0,1.917557262674654e+29,-0.7894736842105263,30.0,30.413812651491096,1290.2849281225735
-6.0,-0.5,-6.5,-5.5,1.2200242563341505e+28,-0.7948717948717948,28.5,30.10398644698074,1221.1058294288528
-6.0,0.0,-6.0,-6.0,3.179934177553544e+30,-0.8,27.0,30.0,1164.4297003905926
-6.0,0.5,-5.5,-6.5,3.0370425850496183e+31,-0.8048780487804879,25.5,30.10398644698074,1120.2077917955642
-6.0,1.0,-5.0,-7.0,1.288283462767769e+32,-0.8095238095238095,24.0,30.413812651491096,1088.3712426315315
-6.0,1.5,-4.5,-7.5,3.748098875603968e+32,-0.813953488372093,22.5,30.92329219213245,1068.8276372363946
-6.0,2.0,-4.0,-8.0,8.762310059363123e+32,-0.8181818181818182,21.0,31.622776601683793,1061.4594679861411
-6.0,2.5,-3.5,-8.5,1.7755398102899323e+33,-0.8222222222222222,19.5,32.5,1066.1301414242262
-6.0,3.0,-3.0,-9.0,3.25283306263682e+33,-0.8260869565217391,18.0,33.54101966249684,1082.7061712525954
-6.0,3.5,-2.5,-9.5,5.529238685161881e+33,-0.8297872340425532,16.5,34.731109973624505,1111.1077454789904
-6.0,4.0,-2.0,-10.0,8.870588299802989e+33,-0.8333333333333334,15.0,36.05551275463989,1151.4042117913566
-6.0,4.5,-1.5,-10.5,1.3591406184410678e+34,-0.8367346938775511,13.5,37.5,1203.9765420005901
-6.0,5.0,-1.0,-11.0,2.005924364054581e+34,-0.84,12.0,39.05124837953328,1269.775873829179
-6.0,5.5,-0.5,-11.5,2.869939066164242e+34,-0.8431372549019608,10.5,40.697051490249265,1350.716146229035
-6.0,6.0,0.0,-12.0,4e+34,-0.8461538461538461,9.0,42.42640687119284,1450.2500251933172
-6.0,6.5,0.5,-12.5,5.451766229462778e+34,-0.8490566037735849,7.5,44.22951503238533,1574.1912035959708
-6.0,7.0,1.0,-13.0,7.288347488200228e+34,-0.8518518518518519,6.0,46.09772228646444,1731.8632899869147
-6.0,7.5,1.5,-13.5,9.580965131659256e+34,-0.8545454545454545,4.5,48.02343178074636,1937.6765418670038
-6.0,8.0,2.0,-14.0,1.240967235322316e+35,-0.8571428571428571,3.0,49.99999999999999,2213.0994646233335
-6.0,8.5,2.5,-14.5,1.5864139404108532e+35,-0.8596491228070176,1.5,52.021630116712025,2586.3037834043625
-6.0,9.0,3.0,-15.0,2.004451016645065e+35,-0.8620689655172413,0.0,54.083269131959845,3101.359710521928
-6.0,9.5,3.5,-15.5,2.5062337109952176e+35,-0.864406779661017,-1.5,56.180512635610576,3822.50523995369
-6.0,10.0,4.0,-16.0,3.1041602423722125e+35,-0.8666666666666667,-3.0,58.309518948453,4839.070176157238
-5.5,-10.0,-15.5,4.5,7.140356865811406e+34,-0.6190476190476191,58.5,57.063561052566634,4544.584985542047
-5.5,-9.5,-15.0,4.0,5.744050832193523e+34,-0.6363636363636364,57.0,54.886246000250374,4214.852088948327
-5.5,-9.0,-14.5,3.5,4.555163096578122e+34,-0.6521739130434783,55.5,52.73755777432246,3911.4004988445195
-5.5,-8.5,-14.0,3.0,3.554272299382717e+34,-0.6666666666666666,54.0,50.62114182829147,3629.982596498955
-5.5,-8.0,-13.5,2.5,2.722431753529829e+34,-0.68,52.5,48.54121959736899,3367.422303690717
-5.5,-7.5,-13.0,2.0,2.0412326271631e+34,-0.6923076923076923,51.0,46.502688094345686,3121.410082244932
-5.5,-7.0,-12.5,1.5,1.492872349097892e+34,-0.7037037037037037,49.5,44.51123453691214,2890.3235133856774
-5.5,-6.5,-12.0,1.0,1.0602286590434296e+34,-0.7142857142857143,48.0,42.573465914816005,2673.0723053769384
-5.5,-6.0,-11.5,0.5,7.269397605970681e+33,-0.7241379310344828,46.5,40.697051490249265,2468.9664407384093
-5.5,-5.5,-11.0,0.0,4.774910742744769e+33,-0.7333333333333333,45.0,38.89087296526011,2277.6060201488735
-5.5,-5.0,-10.5,-0.5,2.9730913072980495e+33,-0.7419354838709677,43.5,37.16517186829626,2098.7912042658727
-5.5,-4.5,-10.0,-1.0,1.728631912002964e+33,-0.75,42.0,35.531676008879735,1932.4505112169124
-5.5,-4.0,-9.5,-1.5,9.177523348249194e+32,-0.7575757575757576,40.5,34.00367627183861,1778.585609342828
-5.5,-3.5,-9.0,-2.0,4.2938997858298155e+32,-0.7647058823529411,39.0,32.59601202601324,1637.2306614966988
-5.5,-3.0,-8.5,-2.5,1.664884883401524e+32,-0.7714285714285715,37.5,31.324910215354173,1508.4242308034782
-5.5,-2.5,-8.0,-3.0,4.739275884136794e+31,-0.7777777777777778,36.0,30.207614933986427,1392.1917369042242
-5.5,-2.0,-7.5,-3.5,7.359302160714884e+30,-0.7837837837837838,34.5,29.26174977679906,1288.536428517692
-5.5,-1.5,-7.0,-4.0,1.917557262674654e+29,-0.7894736842105263,33.0,28.504385627478445,1197.436776754643
-5.5,-1.0,-6.5,-4.5,1.2200242563341505e+28,-0.7948717948717948,31.5,27.950849718747374,1118.8480814341362
-5.5,-0.5,-6.0,-5.0,3.179934177553544e+30,-0.8,30.0,27.61340254296815,1052.7059864042678
-5.5,0.0,-5.5,-5.5,3.0370425850496183e+31,-0.8048780487804879,28.5,27.5,998.9297172539582
-5.5,0.5,-5.0,-6.0,1.288283462767769e+32,-0.8095238095238095,27.0,27.61340254296815,957.4234982284077
-5.5,1.0,-4.5,-6.5,3.748098875603968e+32,-0.813953488372093,25.5,27.950849718747374,928.0760708400128
-5.5,1.5,-4.0,-7.0,8.762310059363123e+32,-0.8181818181818182,24.0,28.504385627478445,910.7606183442701
-5.5,2.0,-3.5,-7.5,1.7755398102899323e+33,-0.8222222222222222,22.5,29.26174977679906,905.3405176518313
-5.5,2.5,-3.0,-8.0,3.25283306263682e+33,-0.8260869565217391,21.0,30.207614933986427,911.6898972594026
-5.5,3.0,-2.5,-8.5,5.529238685161881e+33,-0.8297872340425532,19.5,31.324910215354173,929.7418441494774
-5.5,3.5,-2.0,-9.0,8.870588299802989e+33,-0.8333333333333334,18.0,32.59601202601324,959.581465798803
-5.5,4.0,-1.5,-9.5,1.3591406184410678e+34,-0.8367346938775511,16.5,34.00367627183861,1001.6063225054777
-5.5,4.5,-1.0,-10.0,2.005924364054581e+34,-0.84,15.0,35.531676008879735,1056.7835218677735
-5.5,5.0,-0.5,-10.5,2.869939066164242e+34,-0.8431372549019608,13.5,37.16517186829626,1127.0414841497766
-5.5,5.5,0.0,-11.0,4e+34,-0.8461538461538461,12.0,38.89087296526011,1215.8454616759477
-5.5,6.0,0.5,-11.5,5.451766229462778e+34,-0.8490566037735849,10.5,40.697051490249265,1329.0197530777193
-5.5,6.5,1.0,-12.0,7.288347488200228e+34,-0.8518518518518519,9.0,42.573465914816005,1475.8967000309808
-5.5,7.0,1.5,-12.5,9.580965131659256e+34,-0.8545454545454545,7.5,44.51123453691214,1670.8936267080921
-5.5,7.5,2.0,-13.0,1.240967235322316e+35,-0.8571428571428571,6.0,46.502688094345686,1935.4846801044323
-5.5,8.0,2.5,-13.5,1.5864139404108532e+35,-0.8596491228070176,4.5,48.54121959736899,2297.846041260749
-5.5,8.5,3.0,-14.0,2.004451016645065e+35,-0.8620689655172413,3.0,50.62114182829147,2802.0514106921037
-5.5,9.0,3.5,-14.5,2.5062337109952176e+35,-0.864406779661017,1.5,52.73755777432246,3512.341491690774
-5.5,9.5,4.0,-15.0,3.1041602423722125e+35,-0.8666666666666667,0.0,54.886246000250374,4518.048177372354
-5.5,10.0,4.5,-15.5,3.811983396687749e+35,-0.8688524590163934,-1.5,57.063561052566634,5941.783439817005
-5.0,-10.0,-15.0,5.0,5.744050832193523e+34,-0.6363636363636364,60.0,55.90169943749475,4299.417095043483
-5.0,-9.5,-14.5,4.5,4.555163096578122e+34,-0.6521739130434783,58.5,53.67727638395971,3985.632046491514
-5.0,-9.0,-14.0,4.0,3.554272299382717e+34,-0.6666666666666666,57.0,51.478150704935004,3693.9190476774156
-5.0,-8.5,-13.5,3.5,2.722431753529829e+34,-0.68,55.5,49.307707308290055,3421.1066212806513
-5.0,-8.0,-13.0,3.0,2.0412326271631e+34,-0.6923076923076923,54.0,47.16990566028301,3164.890385632276
-5.0,-7.5,-12.5,2.5,1.492872349097892e+34,-0.7037037037037037,52.5,45.069390943299865,2923.653653150545
-5.0,-7.0,-12.0,2.0,1.0602286590434296e+34,-0.7142857142857143,51.0,43.01162633521314,2696.3124230647545
-5.0,-6.5,-11.5,1.5,7.269397605970681e+33,-0.7241379310344828,49.5,41.00304866714181,2482.1834562655004
-5.0,-6.0,-11.0,1.0,4.774910742744769e+33,-0.7333333333333333,48.0,39.05124837953328,2280.8739553703717
-5.0,-5.5,-10.5,0.5,2.9730913072980495e+33,-0.7419354838709677,46.5,37.16517186829626,2092.191204265873
-5.0,-5.0,-10.0,0.0,1.728631912002964e+33,-0.75,45.0,35.35533905932737,1916.0703644394505
-5.0,-4.5,-9.5,-0.5,9.177523348249194e+32,-0.7575757575757576,43.5,33.63406011768428,1752.5184981906768
-5.0,-4.0,-9.0,-1.0,4.2938997858298155e+32,-0.7647058823529411,42.0,32.01562118716424,1601.5728111103683
-5.0,-3.5,-8.5,-1.5,1.664884883401524e+32,-0.7714285714285715,40.5,30.516389039334253,1463.2710972715872
-5.0,-3.0,-8.0,-2.0,4.739275884136794e+31,-0.7777777777777778,39.0,29.1547594742265,1337.632441932904
-5.0,-2.5,-7.5,-2.5,7.359302160714884e+30,-0.7837837837837838,37.5,27.950849718747374,1224.6463788369765
-5.0,-2.0,-7.0,-3.0,1.917557262674654e+29,-0.7894736842105263,36.0,26.925824035672516,1124.2688655095758
-5.0,-1.5,-6.5,-3.5,1.2200242563341505e+28,-0.7948717948717948,34.5,26.100766272276374,1036.423540389727
-5.0,-1.0,-6.0,-4.0,3.179934177553544e+30,-0.8,33.0,25.495097567963924,961.0066637667911
-5.0,-0.5,-5.5,-4.5,3.0370425850496183e+31,-0.8048780487804879,31.5,25.124689052802225,897.8939274635459
-5.0,0.0,-5.0,-5.0,1.288283462767769e+32,-0.8095238095238095,30.0,24.999999999999996,846.9472122147324
-5.0,0.5,-4.5,-5.5,3.748098875603968e+32,-0.813953488372093,28.5,25.124689052802225,808.0199545027109
-5.0,1.0,-4.0,-6.0,8.762310059363123e+32,-0.8181818181818182,27.0,25.495097567963924,780.9617026716003
-5.0,1.5,-3.5,-6.5,1.7755398102899323e+33,-0.8222222222222222,25.5,26.100766272276374,765.625926926706
-5.0,2.0,-3.0,-7.0,3.25283306263682e+33,-0.8260869565217391,24.0,26.925824035672516,761.8897472001291
-5.0,2.5,-2.5,-7.5,5.529238685161881e+33,-0.8297872340425532,22.5,27.950849718747374,769.6991768808148
-5.0,3.0,-2.0,-8.0,8.870588299802989e+33,-0.8333333333333334,21.0,29.1547594742265,789.15835483363
-5.0,3.5,-1.5,-8.5,1.3591406184410678e+34,-0.8367346938775511,19.5,30.516389039334253,820.6864022842516
-5.0,4.0,-1.0,-9.0,2.005924364054581e+34,-0.84,18.0,32.01562118716424,865.2718233872088
-5.0,4.5,-0.5,-9.5,2.869939066164242e+34,-0.8431372549019608,16.5,33.63406011768428,924.8625987781425
-5.0,5.0,0.0,-10.0,4e+34,-0.8461538461538461,15.0,35.35533905932737,1002.9408981585777
-5.0,5.5,0.5,-10.5,5.451766229462778e+34,-0.8490566037735849,13.5,37.16517186829626,1105.3450909984608
-5.0,6.0,1.0,-11.0,7.288347488200228e+34,-0.8518518518518519,12.0,39.05124837953328,1241.418896475036
-5.0,6.5,1.5,-11.5,9.580965131659256e+34,-0.8545454545454545,10.5,41.00304866714181,1425.588648991829
-5.0,7.0,2.0,-12.0,1.240967235322316e+35,-0.8571428571428571,9.0,43.01162633521314,1679.3355197796614
-5.0,7.5,2.5,-12.5,1.5864139404108532e+35,-0.8596491228070176,7.5,45.069390943299865,2030.8410988581297
-5.0,8.0,3.0,-13.0,2.004451016645065e+35,-0.8620689655172413,6.0,47.16990566028301,2524.1832096161493
-5.0,8.5,3.5,-13.5,2.5062337109952176e+35,-0.864406779661017,4.5,49.307707308290055,3223.605669253953
-5.0,9.0,4.0,-14.0,3.1041602423722125e+35,-0.8666666666666667,3.0,51.478150704935004,4218.442701496589
-5.0,9.5,4.5,-14.5,3.811983396687749e+35,-0.8688524590163934,1.5,53.67727638395971,5631.308005494344
-5.0,10.0,5.0,-15.0,4.644932563597617e+35,-0.8709677419354839,0.0,55.90169943749475,7628.562691452183
-4.5,-10.0,-14.5,5.5,4.555163096578122e+34,-0.6521739130434783,61.5,54.82928049865327,4080.1960238607
-4.5,-9.5,-14.0,5.0,3.554272299382717e+34,-0.6666666666666666,60.0,52.55949010407159,3778.121680982164
-4.5,-9.0,-13.5,4.5,2.722431753529829e+34,-0.68,58.5,50.31152949374526,3494.9855992606467
-4.5,-8.5,-13.0,4.0,2.0412326271631e+34,-0.6923076923076923,57.0,48.08846015417836,3228.488335915852
-4.5,-8.0,-12.5,3.5,1.492872349097892e+34,-0.7037037037037037,55.5,45.89389937671454,2977.0188567667637
-4.5,-7.5,-12.0,3.0,1.0602286590434296e+34,-0.7142857142857143,54.0,43.73213921133975,2739.4996022460577
-4.5,-7.0,-11.5,2.5,7.269397605970681e+33,-0.7241379310344828,52.5,41.608292442733095,2515.2546154997485
-4.5,-6.5,-11.0,2.0,4.774910742744769e+33,-0.7333333333333333,51.0,39.52847075210474,2303.8992323212283
-4.5,-6.0,-10.5,1.5,2.9730913072980495e+33,-0.7419354838709677,49.5,37.5,2105.2496495415025
-4.5,-5.5,-10.0,1.0,1.728631912002964e+33,-0.75,48.0,35.531676008879735,1919.2505112169124
-4.5,-5.0,-9.5,0.5,9.177523348249194e+32,-0.7575757575757576,46.5,33.63406011768428,1745.918498190677
