alpha_4,alpha_5,alpha_6,chi_squared
-0.8,0.30000000000000004,3.0,36595.794542759984
-0.8,0.40000000000000013,0.5,36.12572861367264
-0.8,0.40000000000000013,1.125,33.21659664180946
-0.8,0.40000000000000013,1.75,493.66296638422733
-0.8,0.40000000000000013,2.375,6267.991544262118
-0.8,0.40000000000000013,3.0,42025.61823285421
-0.8,0.5,0.5,36.50251578897439
-0.8,0.5,1.125,34.64271395535829
-0.8,0.5,1.75,568.9024897004886
-0.8,0.5,2.375,7197.251007467912
-0.8,0.5,3.0,48157.75911098883
-0.8,0.6000000000000001,0.5,37.05829618486327
-0.8,0.6000000000000001,1.125,36.48050653350939
-0.8,0.6000000000000001,1.75,654.3915495128472
-0.8,0.6000000000000001,2.375,8246.195557469262
-0.8,0.6000000000000001,3.0,55070.60527271786
-0.8,0.7000000000000002,0.5,37.826503335693424
-0.8,0.7000000000000002,1.125,38.79412033227565
-0.8,0.7000000000000002,1.75,751.2987289502965
-0.8,0.7000000000000002,2.375,9428.062426073819
-0.8,0.7000000000000002,3.0,62849.99938236387
-0.8,0.8,0.5,38.83652294600361
-0.8,0.8,1.125,41.64672631281303
-0.8,0.8,1.75,860.89615429366
-0.8,0.8,2.375,10757.326636760674
-0.8,0.8,3.0,71589.8347868349
-0.8,0.9000000000000001,0.5,40.11329732193114
-0.8,0.9000000000000001,1.125,45.10037251790788
-0.8,0.9000000000000001,1.75,984.5676378726365
-0.8,0.9000000000000001,2.375,12249.798936831769
-0.8,0.9000000000000001,3.0,81392.69251474098
-0.8,1.0,0.5,41.67754211476269
-0.8,1.0,1.125,49.21646485531771
-0.8,1.0,1.75,1123.8179967890947
-0.8,1.0,2.375,13922.730828194402
-0.8,1.0,3.0,92370.52092940682
-0.7,-1.0,0.5,39.70716538436974
-0.7,-1.0,1.125,34.680618025898056
-0.7,-1.0,1.75,76.00403833357156
-0.7,-1.0,2.375,819.5138325517142
-0.7,-1.0,3.0,5693.006590617006
-0.7,-0.9,0.5,38.152204950438865
-0.7,-0.9,1.125,32.910865217463495
-0.7,-0.9,1.75,85.30045432830313
-0.7,-0.9,2.375,974.436867178169
